3.398,-2.658,0.011,0
3.302,-3.839,0.013,0
3.214,-5.010,0.015,0
3.104,-6.155,0.016,0
3.450,-7.331,0.018,0
3.351,-8.493,0.019,0
3.236,-9.669,0.021,0
3.096,-10.816,0.022,0
2.941,-12.000,0.024,0
2.764,-13.162,0.025,0
2.568,-14.332,1.027,0
2.291,-15.500,1.010,0
2.056,-16.663,0.993,0
1.806,-17.832,0.977,0
2.231,-18.987,0.960,1
2.645,21.839,0.943,0
3.033,20.649,0.927,0
3.399,19.480,0.910,0
3.748,18.324,0.893,0
4.076,17.156,0.877,0
4.388,15.994,0.860,0
4.679,14.818,0.843,0
4.949,13.649,0.827,0
5.136,12.487,0.810,0
5.369,11.332,0.794,0
5.582,10.163,0.777,0
5.776,8.994,0.760,0
5.949,7.818,0.744,0
6.104,6.663,0.727,0
6.238,5.487,0.710,0
6.354,4.325,0.693,0
6.450,3.156,0.677,0
6.526,1.978,0.660,0
6.583,0.833,0.643,0
6.621,-0.351,0.627,0
6.576,-1.520,0.610,0
6.575,-2.683,0.593,0
6.555,-3.852,0.577,0
6.513,-5.005,0.560,0
6.455,-6.189,0.543,0
6.376,-7.344,0.527,0
6.279,-8.513,0.510,0
6.162,-9.668,0.494,0
6.022,-10.829,0.477,0
5.865,-12.014,0.460,0
5.691,-13.182,0.444,0
5.497,-14.337,0.427,0
5.218,-15.498,0.410,0
4.981,-16.667,0.393,0
4.731,-17.845,0.377,0
4.455,-18.999,0.360,0
4.159,-20.174,0.343,0
3.853,-21.351,0.327,0
3.515,-22.498,0.310,0
3.171,-23.682,0.294,0
2.797,-24.829,0.277,0
2.406,-26.006,0.260,0
1.995,-27.176,0.243,0
1.572,-28.344,0.227,0
1.071,-29.498,0.210,0
0.626,-30.000,0.193,0
1.046,-30.000,0.177,1
1.458,21.858,0.160,0
1.847,20.676,0.143,0
2.641,19.506,0.127,0
2.939,18.338,0.110,0
3.217,17.175,0.094,0
3.452,16.014,0.077,0
3.668,14.853,0.060,0
3.892,13.683,0.043,0
4.092,12.500,0.027,0
4.267,11.345,0.010,0
4.400,10.140,0.012,0
4.519,9.007,0.013,0
4.643,7.837,0.015,0
4.747,6.676,0.016,0
4.807,5.521,0.018,0
4.848,4.359,0.019,0
4.895,3.183,0.021,0
4.922,2.007,0.022,0
5.404,0.859,0.024,0
5.442,-0.323,0.025,0
5.461,-1.485,0.027,0
5.397,-2.648,0.010,0
5.376,-3.831,0.012,0
5.337,-5.000,0.013,0
5.278,-6.154,0.015,0
5.198,-7.323,1.016,0
5.100,-8.500,0.999,0
4.985,-9.662,0.983,0
4.847,-10.816,0.966,0
4.691,-11.985,0.950,0
4.514,-13.154,0.933,0
4.320,-14.324,0.916,0
4.106,-15.488,0.900,0
3.811,-16.649,0.883,0
4.243,-17.811,0.866,1
4.648,21.815,0.850,0
5.033,20.655,0.833,0
5.401,19.500,0.816,0
5.751,18.331,0.800,0
6.084,17.163,0.783,0
6.394,15.980,0.766,0
6.682,14.810,0.750,0
6.954,13.655,0.733,0
